,label,lat,long
17406,3.0,-87.84861109999999,41.4958333
17407,1.0,-97.3236111,27.8769444
17408,3.0,-90.1977778,38.6272222
17409,3.0,-90.1977778,38.6272222
17410,1.0,-95.5552778,33.6608333
17411,1.0,-118.2427778,34.0522222
17412,1.0,-118.2427778,34.0522222
17413,3.0,-91.53,41.6611111
17414,1.0,-98.4933333,29.4238889
17415,1.0,-97.82,30.505
17416,3.0,-94.2066667,45.6216667
17417,1.0,-121.40055559999999,36.8525
17418,1.0,-117.3497222,33.1580556
17419,3.0,-77.5066667,37.6658333
17420,1.0,-118.78055559999999,34.2694444
17421,3.0,-88.0197222,44.5191667
17422,1.0,-117.08333329999999,32.64
17423,1.0,-121.65444440000002,36.6777778
17424,1.0,-117.92444440000001,33.8702778
17425,3.0,-94.4152778,39.0911111
17426,1.0,-156.47,20.8947222
17427,3.0,-74.17277779999999,40.7355556
17428,1.0,-105.8225,40.2522222
17429,3.0,-88.2016667,41.52
17430,0.0,-122.36944440000002,48.2413889
17431,3.0,-71.4680556,42.7652778
17432,3.0,-79.59768000000001,40.191452
17433,0.0,-121.2372222,44.4247222
17434,0.0,-123.01583329999998,48.5344444
17435,3.0,-97.3241667,47.4980556
17436,1.0,-122.41833329999999,37.775
17437,3.0,-76.2855556,36.8466667
17438,3.0,-81.1875,35.2619444
17439,1.0,-97.48638890000001,35.3394444
17440,1.0,-95.7133333,30.1452778
17441,1.0,-117.1563889,32.7152778
17442,3.0,-80.55444440000001,41.9475
17443,3.0,-83.92527779999999,34.185
17444,3.0,-91.64388890000001,42.0083333
17445,3.0,-82.12,41.2372222
17446,1.0,-95.9925,36.1538889
17447,3.0,-92.775476,42.006934
17448,3.0,-82.1013889,39.3291667
17449,3.0,-76.4975,38.2366667
17450,1.0,-109.70694440000001,32.8338889
17451,3.0,-70.06111109999999,43.9961111
17452,3.0,-70.06111109999999,43.9961111
17453,1.0,-95.9925,36.1538889
17454,3.0,-81.035,34.0005556
17455,0.0,-122.63138889999999,47.5675
17456,1.0,-111.05166670000001,31.5686111
17457,3.0,-76.4925,38.9783333
17458,1.0,-97.1952778,35.6616667
17459,3.0,-86.6177778,31.8294444
17460,0.0,-122.60472220000001,46.9422222
17461,4.0,-80.125,26.2375
17462,3.0,-80.3447222,39.2805556
17463,3.0,-79.89969,40.271079
17464,4.0,-85.9569444,30.2538889
17465,1.0,-96.9766667,30.8530556
17466,1.0,-96.9766667,30.8530556
17467,3.0,-86.8163889,33.2441667
17468,4.0,-82.428522,27.411695
17469,4.0,-82.23611109999999,27.0438889
17470,3.0,-85.865,42.8708333
17471,1.0,-111.572222,33.170278
17472,3.0,-75.0022222,41.0933333
17473,3.0,-72.6791667,42.0680556
17474,1.0,-111.95,40.5
17475,4.0,-82.45861109999998,27.9472222
17476,3.0,-74.0063889,40.7141667
17477,4.0,-81.5861111,27.9011111
17478,3.0,-71.33333329999999,41.9833333
17479,3.0,-78.86916670000001,38.4494444
17480,3.0,-78.8869444,33.6888889
17481,3.0,-82.5155556,40.7583333
17482,1.0,-113.67638889999999,42.6191667
17483,1.0,-123.69194440000001,38.9088889
17484,0.0,-122.753327,46.417003
17485,0.0,-122.32055559999999,47.4538889
17486,0.0,-122.675,45.5236111
17487,1.0,-105.08083329999998,39.7047222
17488,3.0,-84.543187,42.480115
17489,1.0,-111.78833329999999,33.3527778
17490,1.0,-118.17305559999998,35.0525
17491,1.0,-111.78833329999999,33.3527778
17492,0.0,-122.48694440000001,48.7597222
17493,3.0,-82.22237700000001,41.397822
17494,3.0,-75.1491667,40.0944444
17495,3.0,-75.7483333,43.3344444
17496,3.0,-95.8905556,41.1366667
17497,1.0,-95.2088889,29.6908333
17498,3.0,-75.75111109999999,43.0794444
17499,3.0,-75.9469444,41.5386111
17500,4.0,-82.5308333,27.3361111
17501,3.0,-71.9705556,42.1355556
17502,3.0,-70.67277779999999,42.0416667
17503,4.0,-81.40777779999999,28.2916667
17504,4.0,-82.67944440000001,27.7705556
17505,1.0,-117.912853,34.955447
17506,0.0,-122.29305559999999,47.0530556
17507,3.0,-88.7116667,34.1161111
17508,1.0,-122.83833329999999,38.9780556
17509,3.0,-77.47555559999999,38.7508333
17510,1.0,-96.5988889,32.7666667
17511,4.0,-80.1869444,25.8897222
17512,3.0,-82.39611109999998,35.5138889
17513,1.0,-117.1652778,33.1433333
17514,3.0,-82.9825,39.3330556
17515,3.0,-83.37932099999999,35.003424
17516,3.0,-78.6802778,33.8158333
17517,0.0,-120.30916670000002,47.4236111
17518,3.0,-80.6855556,37.1055556
17519,3.0,-86.81138890000001,33.4052778
17520,3.0,-75.5711111,43.1380556
17521,3.0,-79.6258333,40.4180556
17522,1.0,-97.6769444,30.6325
17523,3.0,-77.61583329999999,43.1547222
17524,1.0,-111.63361110000001,33.2486111
17525,1.0,-111.2247222,32.4366667
17526,1.0,-105.19055559999998,39.6536111
17527,3.0,-73.40888890000001,41.5769444
17528,1.0,-112.04694440000002,33.0580556
17529,3.0,-73.99722220000001,40.9405556
17530,3.0,-75.65861109999999,39.6291667
17531,4.0,-80.0366667,26.7052778
17532,1.0,-95.3630556,29.7630556
17533,1.0,-157.8583333,21.3069444
17534,1.0,-115.56222220000001,32.7919444
17535,3.0,-73.81777779999999,40.7652778
17536,1.0,-118.29694440000002,33.79
17537,1.0,-115.64194440000001,36.2572222
17538,1.0,-107.979249,41.673014
17539,4.0,-88.2280556,31.0905556
17540,1.0,-105.9763889,35.1475
17541,3.0,-68.79611109999999,44.5736111
17542,4.0,-80.0730556,26.4611111
17543,3.0,-72.5180556,40.8688889
17544,1.0,-92.6661111,33.2075
17545,4.0,-80.3975,27.6383333
17546,1.0,-121.96055559999999,38.0291667
17547,3.0,-97.45,40.6441667
17548,3.0,-90.1977778,38.6272222
17549,1.0,-111.7602778,34.8697222
17550,3.0,-75.3725,40.1288889
17551,3.0,-75.0730556,40.5005556
17552,4.0,-82.45861109999998,27.9472222
17553,0.0,-122.6113889,48.5127778
17554,1.0,-121.31416670000002,44.0583333
17555,1.0,-124.14194440000001,41.0594444
17556,0.0,-122.48694440000001,48.7597222
17557,4.0,-80.5902778,28.1758333
17558,1.0,-95.9925,36.1538889
17559,1.0,-95.1180556,29.5375
17560,0.0,-122.33277779999999,48.4213889
17561,4.0,-82.1130556,28.0183333
17562,3.0,-92.9591667,44.9238889
17563,3.0,-87.63,32.9975
17564,3.0,-84.5508333,32.5797222
17565,1.0,-118.2427778,34.0522222
17566,1.0,-95.7505556,30.2091667
17567,1.0,-118.2427778,34.0522222
17568,3.0,-87.90638890000001,43.0388889
17569,1.0,-97.32055559999999,32.5419444
17570,1.0,-113.0611111,37.6775
17571,1.0,-95.63472220000001,29.6194444
17572,1.0,-112.07333329999999,33.4483333
17573,3.0,-78.87861109999999,35.0525
17574,0.0,-122.9063889,46.2752778
17575,1.0,-106.65055559999999,35.0844444
17576,1.0,-106.65055559999999,35.0844444
17577,0.0,-111.03777779999999,45.6797222
17578,0.0,-111.03777779999999,45.6797222
17579,1.0,-123.08555559999999,44.0522222
17580,1.0,-123.08555559999999,44.0522222
17581,0.0,-122.675,45.5236111
17582,3.0,-84.2194444,42.8263889
17583,1.0,-156.4655556,20.785
17584,0.0,-123.0338889,44.9430556
17585,1.0,-98.4933333,29.4238889
17586,0.0,-122.675,45.5236111
17587,1.0,-96.21722220000001,28.7077778
17588,0.0,-122.33083329999998,47.6063889
17589,1.0,-118.30805559999999,34.1808333
17590,0.0,-122.675,45.5236111
17591,1.0,-122.34666670000001,37.9358333
17592,3.0,-80.07388890000001,36.1197222
17593,1.0,-119.75166670000002,39.535
17594,1.0,-111.572222,33.170278
17595,1.0,-111.69388889999999,40.2969444
17596,4.0,-83.595,29.8241667
17597,1.0,-122.32444440000002,37.5630556
17598,3.0,-72.8075,41.5380556
17599,1.0,-120.369519,38.226057
17600,1.0,-155.09,19.7297222
17601,0.0,-119.43833329999998,48.7052778
17602,3.0,-77.2655556,38.9011111
17603,0.0,-122.33083329999998,47.6063889
17604,0.0,-122.21583329999999,47.4830556
17605,1.0,-117.92444440000001,33.8702778
17606,3.0,-87.86138890000001,38.7169444
17607,1.0,-99.273888,34.663887
17608,3.0,-83.7941667,43.2508333
17609,3.0,-83.7941667,43.2508333
17610,3.0,-82.99888890000001,39.9611111
17611,3.0,-84.0194444,39.8208333
17612,0.0,-122.6936111,47.6447222
17613,0.0,-122.33083329999998,47.6063889
17614,3.0,-77.17777779999999,38.9341667
17615,0.0,-122.2336111,47.3811111
17616,1.0,-117.03055559999999,32.7425
17617,1.0,-113.95277779999999,32.6975
17618,1.0,-121.351147,38.647351
17619,3.0,-70.6625,42.6158333
17620,1.0,-120.032351,39.096849
17621,3.0,-73.035662,40.866487
17622,1.0,-117.1563889,32.7152778
17623,0.0,-122.507847,48.187056
17624,1.0,-112.23666670000001,33.5805556
17625,3.0,-94.34361109999999,38.8516667
17626,0.0,-123.26083329999999,44.5647222
17627,1.0,-106.65055559999999,35.0844444
17628,3.0,-83.80888890000001,39.9241667
17629,3.0,-75.23527779999999,38.5172222
17630,3.0,-71.20777779999999,43.5838889
17631,0.0,-116.5522222,48.2766667
17632,4.0,-99.09527779999999,26.6377778
17633,1.0,-111.69388889999999,40.2969444
17634,1.0,-156.6825,20.976667
17635,3.0,-76.6916667,40.5733333
17636,3.0,-79.8755556,38.8405556
17637,3.0,-77.19027779999999,40.1183333
17638,3.0,-78.77305559999999,39.9858333
17639,3.0,-76.4397222,39.3341667
17640,3.0,-76.1580556,38.9905556
17641,3.0,-76.14,40.2805556
17642,1.0,-93.21722220000001,30.2263889
17643,3.0,-85.8677778,41.7861111
17644,3.0,-75.5997222,38.3605556
17645,1.0,-117.39527779999999,33.9533333
17646,4.0,-84.2808333,30.4380556
17647,1.0,-118.2427778,34.0522222
17648,4.0,-82.4333333,27.7205556
17649,3.0,-74.1786111,40.4463889
17650,3.0,-73.9205556,41.0830556
17651,3.0,-87.3594444,36.5297222
17652,3.0,-74.1983333,39.9536111
17653,1.0,-118.105,34.0961111
17654,3.0,-82.6744444,39.9955556
17655,3.0,-74.4125,40.5186111
17656,0.0,-123.0338889,44.9430556
17657,1.0,-118.49027779999999,34.0194444
17658,1.0,-117.1563889,32.7152778
17659,3.0,-86.02638890000001,36.5211111
17660,3.0,-75.5997222,38.3605556
17661,3.0,-71.32777779999999,42.8805556
17662,1.0,-94.162299,29.902478
17663,3.0,-86.8744444,40.0411111
17664,1.0,-112.04694440000002,33.0580556
17665,3.0,-70.8583333,42.5
17666,1.0,-119.1761111,34.1975
17667,3.0,-72.97916670000001,41.5022222
17668,3.0,-74.20527779999999,40.7672222
17669,1.0,-122.02972220000001,36.9741667
17670,0.0,-121.69583329999999,47.8569444
17671,3.0,-84.6155556,34.0233333
17672,3.0,-93.04888890000001,35.2480556
17673,1.0,-106.65055559999999,35.0844444
17674,3.0,-86.4436111,36.9902778
17675,3.0,-73.3297222,40.7616667
17676,3.0,-88.0111111,41.8088889
17677,3.0,-71.60320300000001,41.655757
17678,3.0,-97.6741667,38.5736111
17679,1.0,-105.5638889,37.2138889
17680,3.0,-94.8188889,38.8813889
17681,3.0,-90.04888890000001,35.1494444
17682,1.0,-93.2888889,30.8461111
17683,3.0,-76.5608333,36.9466667
17684,1.0,-104.9872222,39.6477778
17685,1.0,-100.8963889,29.3625
17686,3.0,-84.2136111,33.9411111
17687,1.0,-105.1013889,40.1672222
17688,3.0,-77.5061111,37.3769444
17689,1.0,-117.22972220000001,33.9375
17690,3.0,-86.3,32.3666667
17691,1.0,-117.59222220000001,34.1063889
17692,3.0,-88.3711111,42.9666667
17693,3.0,-84.4777778,37.9886111
17694,3.0,-74.12399599999999,40.258946
17695,3.0,-84.8,34.165
17696,3.0,-88.3147222,36.6102778
17697,0.0,-122.89944440000001,47.0380556
17698,1.0,-121.6597222,40.8825
17699,1.0,-113.0611111,37.6775
17700,1.0,-121.73944440000001,38.545
17701,3.0,-71.0602778,42.3583333
17702,0.0,-122.44305559999998,47.2530556
17703,3.0,-82.5669444,35.3883333
17704,3.0,-83.6130556,42.2411111
17705,3.0,-75.9658333,40.3077778
17706,3.0,-77.25,38.6580556
17707,4.0,-88.0561111,30.8530556
17708,1.0,-120.73083329999999,35.18
17709,3.0,-88.29758100000001,42.108914
17710,3.0,-71.4708333,43.5277778
17711,3.0,-85.1797222,42.3211111
17712,3.0,-69.9658333,43.9144444
17713,1.0,-117.9280556,33.6188889
17714,1.0,-117.9280556,33.6188889
17715,0.0,-117.425,47.6588889
17716,1.0,-96.1138889,35.9986111
17717,3.0,-93.52972220000001,36.2230556
17718,1.0,-118.2427778,34.0522222
17719,4.0,-80.1938889,25.7738889
17720,1.0,-96.10861109999999,36.1397222
17721,4.0,-81.44111109999999,27.4952778
17722,1.0,-118.1161111,33.8816667
17723,4.0,-80.35055559999999,27.2936111
17724,0.0,-122.52916670000002,45.4469444
17725,1.0,-114.229949,33.663914
17726,1.0,-116.37416670000002,33.2558333
17727,1.0,-97.3622222,32.5788889
17728,3.0,-78.87861109999999,35.0525
17729,1.0,-119.45650800000001,35.142467
17730,4.0,-91.1544444,30.4505556
17731,3.0,-78.59222220000001,42.9766667
17732,3.0,-79.9627778,40.4419444
17733,1.0,-104.98416670000002,39.7391667
17734,3.0,-89.6186111,38.0163889
17735,1.0,-90.271935,32.333999
17736,3.0,-87.65,41.85
17737,3.0,-86.42833329999999,39.4277778
17738,3.0,-86.39944440000001,39.7041667
17739,3.0,-86.1066667,39.6136111
17740,4.0,-80.201779,26.104527
17741,3.0,-87.4547222,41.4788889
17742,1.0,-121.42416670000001,37.7397222
17743,3.0,-87.36527779999999,41.4169444
17744,1.0,-105.27,40.015
17745,3.0,-76.14111109999999,43.2380556
17746,3.0,-85.6680556,42.9633333
17747,1.0,-117.99833329999998,33.6602778
17748,1.0,-118.33972220000001,33.8358333
17749,1.0,-92.4955556,30.3311111
17750,0.0,-121.726909,46.879966
17751,0.0,-122.33083329999998,47.6063889
17752,3.0,-84.29638890000001,37.5686111
17753,3.0,-87.4138889,39.4666667
17754,1.0,-121.06,39.2191667
17755,4.0,-82.45861109999998,27.9472222
17756,1.0,-117.80583329999999,34.1066667
17757,4.0,-88.6116667,30.3855556
17758,3.0,-78.86916670000001,38.4494444
17759,4.0,-88.82777779999999,30.4111111
17760,3.0,-83.92527779999999,34.185
17761,1.0,-115.1363889,36.175
17762,1.0,-112.7288889,33.9686111
17763,3.0,-81.21888890000001,35.7063889
17764,3.0,-79.795,32.7866667
17765,3.0,-89.69064,34.872318
17766,0.0,-145.554444,63.905
17767,1.0,-110.9258333,32.2216667
17768,3.0,-74.95777779999999,40.0322222
17769,3.0,-85.0325,33.7369444
17770,1.0,-116.2025,43.6136111
17771,1.0,-106.65055559999999,35.0844444
17772,3.0,-85.0325,33.7369444
17773,3.0,-96.66666670000001,40.8
17774,3.0,-94.6272222,39.1141667
17775,1.0,-117.67,35.6225
17776,3.0,-77.02638890000001,38.9905556
17777,1.0,-106.89083329999998,34.0583333
17778,3.0,-71.53944440000001,44.2722222
17779,3.0,-77.02638890000001,38.9905556
17780,1.0,-100.8963889,29.3625
17781,3.0,-79.7166667,39.9
17782,3.0,-72.03388890000001,42.075
17783,1.0,-95.4169444,30.0797222
17784,3.0,-73.9208333,41.29
17785,3.0,-73.0005556,40.8175
17786,3.0,-86.0322222,37.5552778
17787,0.0,-122.675,45.5236111
17788,3.0,-80.8433333,35.2269444
17789,3.0,-84.98777779999999,32.4608333
17790,0.0,-120.5047222,46.6022222
17791,3.0,-76.34861109999999,39.5358333
17792,3.0,-86.01388890000001,39.9555556
17793,1.0,-122.39055559999998,40.5866667
17794,3.0,-80.5797222,35.4086111
17795,1.0,-95.6969444,29.9688889
17796,3.0,-81.4419444,41.1013889
17797,3.0,-82.5994444,39.7136111
17798,3.0,-80.4744444,35.6708333
17799,1.0,-95.6969444,29.9688889
17800,3.0,-75.67899,40.21596
17801,3.0,-82.11361109999999,34.6080556
17802,3.0,-77.6366667,38.8119444
17803,3.0,-85.03224399999999,33.036222
17804,3.0,-76.34861109999999,39.5358333
17805,3.0,-85.03224399999999,33.036222
17806,4.0,-80.125,26.2375
17807,3.0,-92.4697222,44.0216667
17808,3.0,-83.5994444,42.5936111
17809,3.0,-73.00972220000001,43.2397222
17810,1.0,-122.87444440000002,42.3266667
17811,3.0,-85.38638890000001,40.1933333
17812,4.0,-80.9122222,24.7705556
17813,3.0,-85.2222222,39.3
17814,0.0,-122.675,45.5236111
17815,1.0,-115.1363889,36.175
17816,3.0,-87.9027778,33.32
17817,4.0,-81.496786,28.065067
17818,4.0,-81.3794444,28.5380556
17819,4.0,-82.14027779999999,29.1869444
17820,3.0,-82.3536111,36.3133333
17821,0.0,-149.90027780000003,61.2180556
17822,3.0,-84.4569444,39.1619444
17823,3.0,-89.7238889,39.9608333
17824,3.0,-75.425732,39.864819
17825,4.0,-82.80027779999999,27.9655556
17826,3.0,-78.81611109999999,35.3991667
17827,1.0,-97.1077778,32.7355556
17828,1.0,-121.7113889,37.9975
17829,3.0,-87.9288889,42.1391667
17830,4.0,-81.3794444,28.5380556
17831,3.0,-82.11361109999999,34.6080556
17832,1.0,-104.98416670000002,39.7391667
17833,0.0,-122.675,45.5236111
17834,4.0,-80.8077778,28.6119444
17835,1.0,-121.8047222,38.005
17836,1.0,-117.0222222,32.7677778
17837,1.0,-118.83666670000001,34.1705556
17838,1.0,-118.2427778,34.0522222
17839,3.0,-85.7594444,38.2541667
17840,1.0,-107.63944440000002,31.8275
17841,3.0,-78.8869444,33.6888889
17842,3.0,-78.8869444,33.6888889
17843,1.0,-97.7427778,30.2669444
17844,3.0,-84.4569444,39.1619444
17845,4.0,-82.095,28.7555556
17846,4.0,-80.1133333,26.1336111
17847,4.0,-80.2325,25.9869444
17848,3.0,-84.0713889,34.0513889
17849,3.0,-77.48777779999999,39.0436111
17850,1.0,-121.5902778,39.1458333
17851,1.0,-111.89833329999999,33.5091667
17852,0.0,-122.93694440000002,46.1383333
17853,1.0,-112.04694440000002,33.0580556
17854,4.0,-80.5005556,27.8802778
17855,1.0,-98.1241667,29.7027778
17856,1.0,-95.3630556,29.7630556
17857,4.0,-80.2783333,25.8572222
17858,1.0,-124.1625,40.8022222
17859,1.0,-95.3630556,29.7630556
17860,1.0,-122.71333329999999,38.4405556
17861,3.0,-76.11972220000001,43.1755556
17862,1.0,-119.81277779999999,39.5297222
17863,1.0,-119.81277779999999,39.5297222
17864,3.0,-81.7230556,41.4047222
17865,1.0,-104.98416670000002,39.7391667
17866,3.0,-93.20222220000001,45.3194444
17867,1.0,-112.07333329999999,33.4483333
17868,3.0,-86.1580556,39.7683333
17869,3.0,-85.1647222,34.2569444
17870,4.0,-81.6558333,30.3319444
17871,3.0,-87.39805559999999,39.6569444
17872,3.0,-89.6233333,43.3733333
17873,1.0,-111.89027779999999,40.7608333
17874,1.0,-93.055,34.5036111
17875,3.0,-74.0063889,40.7141667
17876,3.0,-74.98638890000001,41.4819444
17877,1.0,-106.4788889,32.3808333
17878,4.0,-91.1544444,30.4505556
17879,3.0,49.830253000000006,40.381806
17880,1.0,-119.96083329999999,36.0083333
17881,0.0,-123.83,46.1880556
17882,3.0,-72.68222220000001,41.2888889
17883,3.0,-79.685,34.6172222
17884,3.0,-87.90638890000001,43.0388889
17885,0.0,-122.675,45.5236111
17886,1.0,-122.27,37.5586111
17887,1.0,-118.1155556,34.5794444
17888,1.0,-93.21722220000001,30.2263889
17889,1.0,-154.9508333,19.4975
17890,1.0,-122.39055559999998,40.5866667
17891,3.0,-89.4011111,43.0730556
17892,0.0,-122.635,47.5405556
17893,3.0,-77.4380556,38.6358333
17894,3.0,-75.2841667,40.2413889
17895,0.0,-122.675,45.5236111
17896,1.0,-95.9925,36.1538889
17897,3.0,-73.61361109999999,43.3772222
17898,1.0,-114.06638889999999,36.8055556
17899,1.0,-118.32472220000001,34.4963889
17900,1.0,-107.5913889,38.8683333
17901,3.0,-89.41111109999999,41.0247222
17902,3.0,-93.766759,41.034262
17903,3.0,-93.76527779999999,41.0338889
17904,1.0,-120.65194440000002,40.4163889
17905,3.0,-74.8716667,41.22
17906,1.0,-97.9547222,35.5322222
17907,1.0,-117.1563889,32.7152778
17908,1.0,-117.1563889,32.7152778
17909,3.0,-80.0797222,40.6533333
17910,3.0,-79.54138890000002,40.1488889
17911,1.0,-117.1563889,32.7152778
17912,1.0,-112.23666670000001,33.5805556
17913,1.0,-97.51611109999999,35.4675
17914,1.0,-119.81277779999999,39.5297222
17915,3.0,-87.39527779999999,46.5436111
17916,0.0,-122.33083329999998,47.6063889
17917,3.0,-84.40138890000001,42.2458333
17918,3.0,-74.80277779999999,39.6363889
17919,1.0,-117.99833329999998,33.6602778
17920,1.0,-155.996926,19.639994
17921,1.0,-122.8577778,42.4375
17922,3.0,-68.79611109999999,44.5736111
17923,3.0,-76.96145600000001,39.921798
17924,3.0,-78.85055559999999,39.7327778
17925,3.0,-80.25361109999999,35.8238889
17926,1.0,-95.3630556,29.7630556
17927,3.0,-85.6591667,40.5583333
17928,3.0,-77.4288889,39.0061111
17929,1.0,-116.2025,43.6136111
17930,3.0,-76.6125,39.2902778
17931,0.0,-120.12111110000001,48.3636111
17932,1.0,-117.82222220000001,33.6694444
17933,3.0,-84.3622222,39.4402778
17934,3.0,-76.1791667,40.1797222
17935,1.0,-116.2025,43.6136111
17936,0.0,-119.28833329999999,45.8405556
17937,3.0,-72.30277779999999,41.9541667
17938,3.0,-97.3294444,45.0547222
17939,1.0,-96.8,32.7833333
17940,3.0,-79.497498,35.036388
17941,3.0,-71.8880556,41.8463889
17942,3.0,-93.0555556,45.1630556
17943,3.0,-99.08111109999999,40.6994444
17944,3.0,-74.8091667,41.0391667
17945,1.0,-112.07333329999999,33.4483333
17946,0.0,-122.77027779999999,45.4313889
17947,1.0,-117.04222220000001,34.0336111
17948,3.0,-84.8358333,42.5636111
17949,3.0,-71.58277779999999,43.4891667
17950,3.0,-77.46055559999999,37.5536111
17951,3.0,-84.7675,43.5977778
17952,1.0,-112.07333329999999,33.4483333
17953,4.0,-80.08333329999999,26.3583333
17954,3.0,-93.2980556,37.2152778
17955,3.0,-84.0633333,39.7091667
17956,3.0,-82.6744444,39.9955556
17957,4.0,-80.2783333,25.8572222
17958,3.0,-103.2305556,44.0805556
17959,0.0,-122.33083329999998,47.6063889
17960,1.0,-96.8861111,32.5263889
17961,1.0,-122.53,37.9736111
17962,1.0,-122.2697222,37.8044444
17963,1.0,-111.572222,33.170278
17964,3.0,-75.9783333,36.8527778
17965,0.0,-151.05833330000002,60.4877778
17966,1.0,-108.21805559999999,36.7280556
17967,3.0,-83.6163889,42.9994444
17968,0.0,-116.89555559999998,47.8125
17969,1.0,-123.02083329999999,44.0463889
17970,1.0,-110.9258333,32.2216667
17971,1.0,-110.9258333,32.2216667
17972,4.0,-81.6558333,30.3319444
17973,4.0,-80.0822222,26.8172222
17974,1.0,-96.1138889,35.9986111
17975,3.0,-72.6511111,41.5622222
17976,3.0,-72.6511111,41.5622222
17977,1.0,-97.29021800000001,35.564035
17978,1.0,-109.4863889,32.3263889
17979,4.0,-83.27861109999999,30.8325
17980,3.0,-86.1580556,39.7683333
17981,4.0,-82.14027779999999,29.1869444
17982,3.0,-84.3716667,43.0058333
17983,3.0,-75.6969444,39.7875
17984,3.0,-90.05295,46.481336
17985,3.0,-99.0861111,40.9675
17986,1.0,-118.60555559999999,34.4408333
17987,3.0,-74.19333329999999,41.1544444
17988,3.0,-72.1916667,42.2125
17989,3.0,-70.08333329999999,41.76
17990,3.0,-71.9777778,41.9836111
17991,1.0,-112.1386111,36.0544444
17992,4.0,-80.1938889,25.7738889
17993,3.0,-87.6575,44.0886111
17994,0.0,-119.27694440000002,47.1302778
17995,1.0,-97.4391667,35.2225
17996,1.0,-93.8133333,33.6144444
17997,3.0,-88.5069444,32.4183333
17998,3.0,-92.66888890000001,44.2941667
17999,1.0,-111.84055559999999,33.3061111
18000,0.0,-122.33083329999998,47.6063889
18001,1.0,-111.84055559999999,33.3061111
18002,0.0,-122.48694440000001,48.7597222
18003,0.0,-122.20416670000002,47.7625
18004,4.0,-82.575,27.4986111
18005,3.0,-77.4291667,38.8402778
18006,3.0,-75.07638890000001,38.7208333
18007,1.0,-117.92444440000001,33.8702778
18008,3.0,-92.08111109999999,35.3313889
18009,1.0,-123.0161111,38.8055556
18010,1.0,-124.1625,40.8022222
18011,1.0,-101.3969444,35.6677778
18012,3.0,-78.57638890000001,43.1991667
18013,1.0,-109.935468,34.125842
18014,1.0,-105.16805559999999,39.9527778
18015,3.0,-86.58027779999999,32.1838889
18016,0.0,-116.5522222,48.2766667
18017,1.0,-118.08083329999998,33.9022222
18018,3.0,-86.625,41.2958333
18019,3.0,-74.307282,40.412855
18020,3.0,-74.36583329999999,40.4147222
18021,1.0,-118.00583329999999,33.7591667
18022,1.0,-117.7763889,33.8444444
18023,1.0,-117.81166670000002,35.6469444
18024,3.0,-84.77,34.7658333
18025,1.0,-122.14194440000001,37.4419444
18026,3.0,-95.585,41.0027778
18027,1.0,-99.7327778,32.4486111
18028,3.0,-86.39027779999999,35.8455556
18029,3.0,-82.81222220000001,39.9547222
18030,3.0,-80.0397222,40.3275
18031,1.0,-92.0197222,30.2238889
18032,3.0,-94.7333333,38.9536111
18033,1.0,-110.9258333,32.2216667
18034,3.0,-81.9775,36.7097222
18035,3.0,-83.4327778,38.1838889
18036,3.0,-81.2144444,34.7047222
18037,3.0,-82.6013889,37.1236111
18038,3.0,-79.9311111,32.7763889
18039,1.0,-121.8736111,37.6625
18040,3.0,-95.2383333,45.0158333
18041,1.0,-122.5786111,38.5788889
18042,3.0,-77.8208333,39.6005556
18043,1.0,-119.29222220000001,34.2783333
18044,3.0,-78.86916670000001,38.4494444
18045,3.0,-79.3733333,36.6797222
18046,1.0,-118.2427778,34.0522222
18047,1.0,-115.1363889,36.175
18048,1.0,-118.10555559999999,34.1213889
18049,3.0,-87.65,41.85
18050,1.0,-118.2427778,34.0522222
18051,1.0,-120.27722220000001,34.7444444
18052,3.0,-80.055,37.2933333
18053,3.0,-76.7794444,39.0066667
18054,3.0,-76.7794444,39.0066667
18055,3.0,-80.9566667,34.8905556
18056,1.0,-121.60916670000002,37.085
18057,1.0,-117.8252778,33.7458333
18058,1.0,-111.88,40.8894444
18059,3.0,-82.6744444,39.9955556
18060,3.0,-75.0441667,40.1741667
18061,1.0,-121.8938889,37.3394444
18062,1.0,-105.08694440000001,39.8027778
18063,1.0,-122.25663700000001,38.104086
18064,3.0,-74.3675,41.0016667
18065,0.0,-122.44305559999998,47.2530556
18066,1.0,-121.8363889,39.7286111
18067,3.0,-74.72111109999999,40.0725
18068,1.0,-93.6677778,30.9997222
18069,3.0,-82.5994444,39.7136111
18070,3.0,-71.0602778,42.3583333
18071,4.0,-91.1544444,30.4505556
18072,3.0,-71.685624,42.207039
18073,1.0,-90.4530556,31.2436111
18074,3.0,-87.83138890000001,41.2505556
18075,1.0,-122.0852778,37.6941667
18076,3.0,-87.83138890000001,41.2505556
18077,3.0,-87.78527779999999,41.3322222
18078,3.0,-75.703274,40.006496
18079,3.0,-87.7416667,41.42
18080,3.0,-88.146724,41.307809
18081,0.0,-120.5047222,46.6022222
18082,1.0,-95.4558333,30.3116667
18083,4.0,-80.35055559999999,27.2936111
18084,3.0,-92.821496,45.002567
18085,3.0,-75.7141667,40.8336111
18086,0.0,-117.425,47.6588889
18087,3.0,-95.880842,41.01111
18088,1.0,-117.1563889,32.7152778
18089,0.0,-117.425,47.6588889
18090,0.0,-117.425,47.6588889
18091,3.0,-76.1477778,43.0480556
18092,0.0,-114.31194440000002,48.1958333
18093,1.0,-117.16810500000001,32.990461
